"","id","vendor_id","pickup_datetime","dropoff_datetime","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration"
"603240","id2630522",2,"2016-01-28 21:02:56","2016-01-28 21:12:36",6,-73.991096496582,40.7301712036133,-73.9756164550781,40.735668182373,"N",580
"763924","id3141539",1,"2016-06-13 15:47:33","2016-06-13 16:12:54",1,-73.9768447875977,40.7501792907715,-73.861686706543,40.7683219909668,"N",1521
"870293","id0814513",1,"2016-01-27 19:39:19","2016-01-27 19:55:02",1,-73.9784774780273,40.7514038085938,-73.9916687011719,40.749439239502,"N",943
"1264748","id1418065",1,"2016-01-28 08:45:29","2016-01-28 09:10:48",1,-73.980712890625,40.7636184692383,-74.0061950683594,40.7202568054199,"N",1519
"1251716","id0200513",2,"2016-06-18 12:35:35","2016-06-18 13:07:43",1,-73.9167785644531,40.7579917907715,-74.0015335083008,40.7623405456543,"N",1928
"768515","id1974616",1,"2016-03-27 20:31:28","2016-03-27 20:35:02",1,-73.9436187744141,40.6620712280273,-73.9501419067383,40.6541595458984,"N",214
"750887","id2673250",2,"2016-03-05 17:47:52","2016-03-05 17:56:40",1,-73.9653778076172,40.7957878112793,-73.9495468139648,40.7885627746582,"N",528
"1197520","id3233262",1,"2016-03-31 13:30:12","2016-03-31 13:42:19",1,-73.9672698974609,40.7666435241699,-73.9802093505859,40.7492713928223,"N",727
"666745","id3162569",2,"2016-04-22 22:12:12","2016-04-22 22:27:18",1,-73.9872360229492,40.7292327880859,-74.0079040527344,40.7405052185059,"N",906
"911633","id2603811",1,"2016-03-26 21:05:40","2016-03-26 21:16:53",1,-73.9925231933594,40.7245407104492,-74.0044937133789,40.7212028503418,"N",673
"1185960","id1927084",1,"2016-04-03 04:46:18","2016-04-03 04:56:19",1,-73.9585494995117,40.768741607666,-73.9493026733398,40.7628021240234,"N",601
"1428028","id3889208",2,"2016-02-07 20:04:25","2016-02-07 20:22:20",2,-74.0071487426758,40.7072715759277,-73.9916687011719,40.7647590637207,"N",1075
"339349","id3701807",2,"2016-06-11 20:56:38","2016-06-11 21:05:28",3,-73.9772186279297,40.7468414306641,-73.9883422851562,40.7275810241699,"N",530
"430069","id3336399",1,"2016-02-25 21:00:07","2016-02-25 21:07:33",1,-73.9820251464844,40.7664337158203,-73.9902267456055,40.75146484375,"N",446
"1276732","id1005150",2,"2016-02-12 23:03:18","2016-02-12 23:11:28",1,-73.989372253418,40.7418403625488,-74.0079879760742,40.7381782531738,"N",490
"112151","id0125561",2,"2016-01-26 15:55:42","2016-01-26 16:35:18",2,-73.9822998046875,40.7460708618164,-73.9723129272461,40.7857055664062,"N",2376
"184330","id2782892",1,"2016-01-25 23:55:53","2016-01-26 00:03:19",2,-74.0043106079102,40.7421188354492,-73.9866638183594,40.7296752929688,"N",446
"551820","id0225064",2,"2016-06-10 10:51:33","2016-06-10 11:09:02",2,-73.9850616455078,40.7325019836426,-73.988655090332,40.7485961914062,"N",1049
"746893","id3483378",2,"2016-01-11 19:14:07","2016-01-11 19:21:39",5,-73.9712066650391,40.7480010986328,-73.9853897094727,40.7317008972168,"N",452
"339847","id2753613",1,"2016-02-28 07:06:12","2016-02-28 07:15:08",1,-73.9549789428711,40.7655715942383,-73.9744110107422,40.7481002807617,"N",536
"928869","id1789422",1,"2016-04-30 06:59:40","2016-04-30 07:07:43",1,-73.990592956543,40.755916595459,-73.9663925170898,40.789852142334,"N",483
"312518","id0101524",2,"2016-05-18 14:21:47","2016-05-18 14:28:09",1,-73.9601516723633,40.8176307678223,-73.9649200439453,40.8067398071289,"N",382
"1346507","id1191854",2,"2016-05-07 13:45:21","2016-05-07 13:55:38",1,-73.9914932250977,40.750129699707,-73.986686706543,40.761360168457,"N",617
"134157","id2964457",1,"2016-01-04 11:27:29","2016-01-04 11:34:22",1,-73.9687194824219,40.7582588195801,-73.9543762207031,40.764087677002,"N",413
"322914","id1110695",2,"2016-04-25 04:48:03","2016-04-25 05:08:47",3,-74.0078964233398,40.7046508789062,-73.8646926879883,40.770263671875,"N",1244
"598626","id3484373",1,"2016-03-27 13:17:22","2016-03-27 13:21:51",1,-73.9767456054688,40.7400588989258,-73.9749755859375,40.7202606201172,"N",269
"556990","id1258307",1,"2016-04-19 22:49:03","2016-04-19 22:52:08",1,-73.9836196899414,40.7488975524902,-73.9911041259766,40.7501258850098,"N",185
"1205161","id3363167",2,"2016-04-10 17:44:53","2016-04-10 17:54:18",4,-74.0048446655273,40.7231521606445,-73.9797210693359,40.735424041748,"N",565
"309718","id3476272",1,"2016-02-05 20:03:53","2016-02-05 20:08:31",1,-73.9830932617188,40.7428321838379,-73.9716720581055,40.7467041015625,"N",278
"874380","id2986700",2,"2016-05-30 12:28:35","2016-05-30 13:01:04",2,-73.8632202148438,40.7696914672852,-73.925407409668,40.6979103088379,"N",1949
"203557","id1234894",1,"2016-06-01 07:19:08","2016-06-01 08:22:53",1,-73.7877578735352,40.6453247070312,-73.9640579223633,40.762134552002,"N",3825
"1306981","id1750526",2,"2016-01-24 20:13:22","2016-01-24 20:21:07",1,-73.9723892211914,40.7865753173828,-73.9537506103516,40.7876663208008,"N",465
"390106","id2184553",2,"2016-06-04 19:23:09","2016-06-04 19:51:57",5,-73.9778594970703,40.7621917724609,-73.9778594970703,40.7621917724609,"N",1728
"825442","id2432287",2,"2016-04-24 15:46:06","2016-04-24 15:48:26",1,-73.9552841186523,40.7853889465332,-73.9487609863281,40.7967987060547,"N",140
"1374345","id1719099",1,"2016-03-11 17:10:51","2016-03-11 17:15:03",1,-73.9735794067383,40.7632751464844,-73.9807052612305,40.769603729248,"N",252
"62470","id3140573",2,"2016-06-23 15:03:35","2016-06-23 15:12:21",1,-73.9617385864258,40.7676696777344,-73.9496765136719,40.7711181640625,"N",526
"671551","id3645098",1,"2016-02-14 12:15:27","2016-02-14 12:48:27",2,-73.994758605957,40.7185020446777,-73.9791107177734,40.7619285583496,"N",1980
"144164","id0840079",1,"2016-06-07 18:53:12","2016-06-07 19:00:32",2,-73.9785079956055,40.7878189086914,-73.9659042358398,40.7951431274414,"N",440
"1393976","id3619139",1,"2016-04-28 18:33:47","2016-04-28 18:44:46",1,-73.990364074707,40.7560577392578,-74.0031433105469,40.7369728088379,"N",659
"439551","id1813037",1,"2016-02-25 21:18:25","2016-02-25 21:29:37",1,-73.9620895385742,40.7753448486328,-73.9750595092773,40.792724609375,"N",672
"832416","id0848860",1,"2016-03-23 10:25:19","2016-03-23 10:31:56",1,-73.9641494750977,40.7674865722656,-73.9708786010742,40.7555961608887,"N",397
"1104932","id2095649",1,"2016-06-19 21:47:04","2016-06-19 21:54:40",1,-73.9782028198242,40.7665748596191,-73.9528121948242,40.7833557128906,"N",456
"604029","id0380409",2,"2016-03-25 18:58:17","2016-03-25 19:15:11",3,-73.9826889038086,40.7520599365234,-74.0081634521484,40.7393112182617,"N",1014
"442068","id3120074",1,"2016-04-20 23:00:00","2016-04-20 23:04:36",1,-73.9442291259766,40.7145500183105,-73.9439239501953,40.7220497131348,"N",276
"989511","id3852237",2,"2016-01-10 15:12:44","2016-01-10 15:21:07",1,-73.9999084472656,40.7330131530762,-73.9840698242188,40.737548828125,"N",503
"1425730","id2871150",1,"2016-06-27 21:47:36","2016-06-27 21:58:10",1,-73.9955596923828,40.7306098937988,-74.0055618286133,40.7482643127441,"N",634
"797770","id1838374",2,"2016-05-18 19:34:30","2016-05-18 19:52:53",3,-73.9810180664062,40.7595596313477,-73.9250564575195,40.7718887329102,"N",1103
"335798","id0073715",2,"2016-03-28 22:37:22","2016-03-28 22:46:55",5,-73.9823455810547,40.772403717041,-73.96142578125,40.7652435302734,"N",573
"897461","id3987657",2,"2016-06-29 06:58:05","2016-06-29 07:10:36",2,-73.9885406494141,40.7321395874023,-73.9811630249023,40.7611083984375,"N",751
"539562","id3151567",2,"2016-02-29 21:53:10","2016-02-29 21:58:34",2,-73.9725875854492,40.7649459838867,-73.9808883666992,40.7695999145508,"N",324
"1259183","id2473443",2,"2016-05-27 00:55:18","2016-05-27 01:10:47",1,-73.9940643310547,40.7512397766113,-73.9510955810547,40.7860374450684,"N",929
"796360","id2004898",1,"2016-01-22 18:18:07","2016-01-22 18:29:03",1,-73.995361328125,40.7217864990234,-73.9990310668945,40.7342987060547,"N",656
"816943","id2056381",2,"2016-02-23 00:43:01","2016-02-23 00:46:42",6,-73.9386215209961,40.7974166870117,-73.9403457641602,40.8062019348145,"N",221
"1122048","id1558210",2,"2016-06-08 16:37:34","2016-06-08 16:51:10",1,-73.9674758911133,40.792407989502,-73.9795532226562,40.7844123840332,"N",816
"1331268","id1930494",2,"2016-01-23 03:53:54","2016-01-23 04:02:49",5,-73.9514617919922,40.7140502929688,-73.9519271850586,40.7254104614258,"N",535
"525385","id0820503",2,"2016-02-18 09:23:01","2016-02-18 09:54:45",1,-73.9611968994141,40.7803268432617,-73.9765243530273,40.7507476806641,"N",1904
"21577","id2564147",1,"2016-01-06 20:05:09","2016-01-06 20:16:17",1,-73.997917175293,40.7242012023926,-73.9847106933594,40.7021522521973,"N",668
"1415411","id1644796",2,"2016-04-05 18:23:20","2016-04-05 18:37:18",1,-73.9718780517578,40.7472610473633,-73.972412109375,40.7649383544922,"N",838
"744679","id2991977",2,"2016-05-24 08:17:28","2016-05-24 08:38:56",3,-73.9802093505859,40.7205009460449,-73.9880065917969,40.7538032531738,"N",1288
"1195694","id2150263",2,"2016-04-18 15:57:03","2016-04-18 16:21:34",5,-73.9740524291992,40.7830390930176,-74.0146636962891,40.7140083312988,"N",1471
"156250","id2449234",2,"2016-02-08 19:55:35","2016-02-08 20:06:06",6,-73.9914169311523,40.7494506835938,-73.9764404296875,40.7775115966797,"N",631
"979067","id0356008",2,"2016-06-10 12:24:43","2016-06-10 12:33:06",5,-73.998664855957,40.7454490661621,-74.0101470947266,40.7464790344238,"N",503
"568914","id1630299",2,"2016-04-02 12:29:16","2016-04-02 12:52:06",1,-73.9915771484375,40.7547760009766,-74.0004348754883,40.7198791503906,"N",1370
"1155861","id2601022",1,"2016-03-25 15:04:18","2016-03-25 15:19:03",6,-73.9838409423828,40.6760597229004,-73.9964294433594,40.6907119750977,"N",885
"339704","id2821113",2,"2016-02-09 18:45:29","2016-02-09 18:49:06",1,-73.955322265625,40.7649002075195,-73.9471130371094,40.7757606506348,"N",217
"420060","id1659267",2,"2016-04-06 19:08:54","2016-04-06 19:20:13",1,-73.9625396728516,40.794807434082,-73.9560852050781,40.773796081543,"N",679
"134259","id1309474",2,"2016-02-17 00:18:25","2016-02-17 00:39:00",1,-74.0110397338867,40.7087287902832,-73.9549407958984,40.6258583068848,"N",1235
"895776","id2205877",2,"2016-04-20 20:29:15","2016-04-20 20:48:47",1,-73.9731216430664,40.7641487121582,-73.9765472412109,40.7499008178711,"N",1172
"890428","id3457455",2,"2016-04-14 16:54:55","2016-04-14 17:01:00",2,-73.9720077514648,40.7968673706055,-73.9875106811523,40.7804183959961,"N",365
"812658","id0248467",2,"2016-01-15 15:26:01","2016-01-15 15:42:49",1,-73.9591064453125,40.7716827392578,-73.9763717651367,40.7659568786621,"N",1008
"702655","id0054651",1,"2016-04-03 19:05:42","2016-04-03 19:10:31",1,-73.9706115722656,40.7589683532715,-73.963005065918,40.7766990661621,"N",289
"897348","id3070245",2,"2016-04-28 12:16:55","2016-04-28 12:43:50",1,-73.9964981079102,40.7494316101074,-73.9636383056641,40.7773818969727,"N",1615
"521189","id0184266",2,"2016-02-22 17:59:51","2016-02-22 18:15:06",1,-73.9590911865234,40.7778205871582,-73.9827728271484,40.7212791442871,"N",915
"1333411","id2275416",2,"2016-01-24 20:21:41","2016-01-24 20:26:57",5,-73.9947128295898,40.7452392578125,-73.9855270385742,40.7386703491211,"N",316
"1165172","id0062310",1,"2016-06-01 07:34:50","2016-06-01 07:47:51",1,-73.9687271118164,40.786434173584,-73.9711990356445,40.7616920471191,"N",781
"843769","id0309384",1,"2016-02-07 22:13:08","2016-02-07 22:21:21",1,-73.9785537719727,40.7830696105957,-73.9488525390625,40.7816429138184,"N",493
"631931","id2807128",1,"2016-04-10 03:11:49","2016-04-10 03:23:17",1,-73.9942932128906,40.7194976806641,-73.9953460693359,40.7357711791992,"N",688
"616031","id0825685",2,"2016-01-09 00:27:43","2016-01-09 00:38:39",1,-73.9786224365234,40.755069732666,-73.9749526977539,40.7327995300293,"N",656
"115877","id3471251",1,"2016-02-26 18:39:52","2016-02-26 18:40:23",1,-73.9815292358398,40.7653388977051,-73.9813995361328,40.7655639648438,"N",31
"817825","id1296769",2,"2016-02-22 19:31:03","2016-02-22 19:44:18",1,-74.0086898803711,40.7140083312988,-73.9806976318359,40.7135887145996,"N",795
"928877","id1168619",2,"2016-06-01 21:31:36","2016-06-01 21:42:13",4,-73.9799118041992,40.7463302612305,-74.0014953613281,40.7402687072754,"N",637
"305591","id1905938",1,"2016-06-12 16:42:22","2016-06-12 16:46:14",2,-74.0057067871094,40.740550994873,-73.9939727783203,40.7358856201172,"N",232
"368718","id0956332",1,"2016-06-17 20:59:19","2016-06-17 20:59:26",1,-73.9800567626953,40.7456893920898,-73.9801712036133,40.7454032897949,"N",7
"1159730","id2793944",1,"2016-03-13 06:31:37","2016-03-13 06:37:06",1,-73.9781341552734,40.7521209716797,-73.9970321655273,40.756175994873,"N",329
"386534","id3502313",2,"2016-05-08 13:56:09","2016-05-08 14:05:08",5,-73.9705276489258,40.7990913391113,-73.9559936523438,40.7879104614258,"N",539
"640923","id2702687",2,"2016-02-02 09:01:20","2016-02-02 09:18:49",1,-73.9697647094727,40.7546424865723,-73.9912872314453,40.7499961853027,"N",1049
"766302","id1324058",2,"2016-01-25 21:16:43","2016-01-25 21:46:06",1,-73.9874038696289,40.7545738220215,-73.8530426025391,40.7261657714844,"N",1763
"998715","id0377833",1,"2016-02-16 09:04:56","2016-02-16 09:15:48",1,-73.9958877563477,40.7487907409668,-74.0068664550781,40.7272262573242,"N",652
"582866","id3704936",1,"2016-03-31 13:50:19","2016-03-31 14:12:13",1,-73.9682769775391,40.7612419128418,-74.0025482177734,40.7607345581055,"N",1314
"243606","id0498034",1,"2016-03-22 06:26:28","2016-03-22 06:28:56",1,-73.9773178100586,40.7895011901855,-73.9764709472656,40.7950172424316,"N",148
"1442103","id2494890",2,"2016-05-19 21:12:37","2016-05-19 21:26:52",1,-73.9853286743164,40.7474403381348,-73.9917831420898,40.722240447998,"N",855
"896038","id1173753",2,"2016-01-26 19:31:19","2016-01-26 19:50:32",1,-73.9941940307617,40.7265853881836,-73.9568023681641,40.7682075500488,"N",1153
"308212","id3351552",2,"2016-01-07 10:41:47","2016-01-07 10:54:18",1,-73.9871673583984,40.7292900085449,-73.9951400756836,40.7439498901367,"N",751
"1339634","id0858495",2,"2016-04-08 15:37:39","2016-04-08 15:47:28",1,-73.9682388305664,40.7679595947266,-73.9785079956055,40.7773513793945,"N",589
"1309790","id2033165",2,"2016-06-03 12:07:13","2016-06-03 12:18:47",3,-73.9679946899414,40.751350402832,-73.97802734375,40.7647819519043,"N",694
"399075","id2315271",2,"2016-04-20 17:29:04","2016-04-20 17:54:33",1,-73.9945068359375,40.7456817626953,-73.9587173461914,40.7779502868652,"N",1529
"1248779","id2368634",2,"2016-05-05 08:55:40","2016-05-05 09:01:27",5,-74.0032424926758,40.7270812988281,-73.9911804199219,40.7300415039062,"N",347
"1197420","id1328794",2,"2016-02-05 01:08:14","2016-02-05 01:22:05",1,-73.9787368774414,40.750431060791,-73.9934005737305,40.7364692687988,"N",831
"5569","id2848888",1,"2016-04-15 23:28:35","2016-04-15 23:42:04",2,-73.9971084594727,40.7365646362305,-73.9782867431641,40.7633323669434,"N",809
"1386483","id3497084",2,"2016-06-20 07:40:49","2016-06-20 07:49:26",1,-73.9654312133789,40.790771484375,-73.9582290649414,40.7704696655273,"N",517
"658323","id2803619",2,"2016-03-20 10:55:02","2016-03-20 11:13:01",2,-73.9921264648438,40.749813079834,-73.9788131713867,40.7876434326172,"N",1079
"71116","id0711313",2,"2016-05-17 07:06:26","2016-05-17 07:11:10",1,-73.9629592895508,40.7664794921875,-73.9726181030273,40.7589302062988,"N",284
"883106","id1601529",2,"2016-05-13 12:55:21","2016-05-13 13:02:52",1,-73.9522094726562,40.7842178344727,-73.9733352661133,40.7798652648926,"N",451
"255875","id2895689",2,"2016-04-21 11:02:29","2016-04-21 11:21:56",1,-74.0066223144531,40.7188987731934,-74.0080871582031,40.7058410644531,"N",1167
"1006999","id3393179",1,"2016-01-21 13:18:20","2016-01-21 15:14:33",2,-73.7975387573242,40.6448783874512,-73.9821548461914,40.7647590637207,"N",6973
"699553","id2209131",2,"2016-03-07 13:35:49","2016-03-07 14:01:49",1,-73.9868545532227,40.7331771850586,-73.9355316162109,40.6827354431152,"N",1560
"14878","id1386473",1,"2016-01-10 01:11:09","2016-01-10 01:22:04",1,-73.9819564819336,40.7777061462402,-73.9972686767578,40.7563514709473,"N",655
"854310","id3892894",2,"2016-01-15 00:37:10","2016-01-15 00:44:48",2,-74.0055084228516,40.7406311035156,-73.996711730957,40.7424087524414,"N",458
"407503","id1084142",2,"2016-05-16 14:12:30","2016-05-16 14:23:48",1,-73.9729309082031,40.7503318786621,-73.9941329956055,40.7227401733398,"N",678
"794258","id1141283",1,"2016-06-15 23:03:19","2016-06-15 23:15:28",1,-73.9813385009766,40.7592391967773,-73.9542999267578,40.7881011962891,"N",729
"376332","id3428960",1,"2016-05-14 17:15:13","2016-05-14 17:20:12",1,-73.9694671630859,40.7604560852051,-73.9818878173828,40.7433586120605,"N",299
"235732","id2984111",2,"2016-04-30 14:58:43","2016-04-30 15:12:40",1,-73.9737014770508,40.7631187438965,-74.0028991699219,40.7604293823242,"N",837
"278662","id3257201",2,"2016-01-28 10:30:25","2016-01-28 10:36:04",1,-73.9996109008789,40.7336044311523,-74.0090560913086,40.7261505126953,"N",339
"501310","id3314405",2,"2016-05-17 16:12:35","2016-05-17 16:24:05",1,-73.974006652832,40.7840194702148,-73.9796142578125,40.7710952758789,"N",690
"1065312","id3209952",2,"2016-03-09 06:01:51","2016-03-09 06:29:41",1,-73.9878463745117,40.7380981445312,-73.942008972168,40.8426284790039,"N",1670
"1261645","id3120712",2,"2016-02-12 07:34:29","2016-02-12 07:44:00",2,-73.9953689575195,40.7495727539062,-73.9818572998047,40.7577514648438,"N",571
"1167602","id3079026",2,"2016-02-22 17:23:07","2016-02-22 17:33:39",1,-73.9926528930664,40.7438507080078,-74.0019683837891,40.7607917785645,"N",632
"389334","id3677039",2,"2016-06-25 18:02:42","2016-06-25 18:16:06",6,-73.9953231811523,40.7395286560059,-73.9973602294922,40.7196006774902,"N",804
"1131430","id2646728",2,"2016-02-13 23:51:01","2016-02-13 23:54:46",1,-73.9853515625,40.7385749816895,-73.9861907958984,40.7345924377441,"N",225
"796027","id0379875",2,"2016-03-10 21:31:07","2016-03-10 21:37:33",5,-73.9887771606445,40.740291595459,-73.9936599731445,40.7304191589355,"N",386
"159643","id3376062",1,"2016-02-01 18:38:49","2016-02-01 19:35:08",1,-73.9727249145508,40.7626838684082,-73.9708023071289,40.5983963012695,"N",3379
"325345","id2700961",1,"2016-06-28 11:53:03","2016-06-28 12:07:50",1,-74.0163879394531,40.7147789001465,-74.0082092285156,40.7486724853516,"N",887
"1321604","id2339359",2,"2016-03-23 22:34:33","2016-03-23 22:39:11",5,-73.9836730957031,40.7230186462402,-73.9900970458984,40.7192687988281,"N",278
"895286","id1448647",1,"2016-01-27 18:40:23","2016-01-27 18:57:34",1,-74.0055541992188,40.7375869750977,-73.9840240478516,40.7214622497559,"N",1031
"1394550","id0726804",1,"2016-04-23 06:48:16","2016-04-23 06:56:34",1,-73.9690017700195,40.7542457580566,-73.9898376464844,40.7566337585449,"N",498
"561968","id1596189",2,"2016-01-22 02:44:03","2016-01-22 02:56:42",2,-73.9654083251953,40.75927734375,-73.8586730957031,40.7354507446289,"N",759
"1238286","id1119622",2,"2016-04-27 18:11:09","2016-04-27 18:24:02",1,-73.9696884155273,40.7977905273438,-73.982307434082,40.7754287719727,"N",773
"344793","id1755671",1,"2016-03-05 22:11:37","2016-03-05 22:28:09",1,-73.9995651245117,40.7286109924316,-73.9791412353516,40.752685546875,"N",992
"1018349","id2573933",1,"2016-01-22 15:28:25","2016-01-22 15:50:56",2,-73.9566345214844,40.7841491699219,-73.9868850708008,40.7660598754883,"N",1351
"315361","id2340038",2,"2016-03-27 09:24:17","2016-03-27 09:28:40",3,-73.9893493652344,40.7742691040039,-73.9793395996094,40.781681060791,"N",263
"1001854","id3022721",2,"2016-01-02 00:05:39","2016-01-02 00:13:15",2,-73.9902801513672,40.7288589477539,-73.9836578369141,40.7199211120605,"N",456
